,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
1709,SV,2022-05-19,84.6,-1.11,5.21,"Stroman, Marcus",668942,573186,,ball,,,,,14.0,"Josh Rojas singles on a sharp line drive to right fielder Seiya Suzuki.   Ketel Marte scores.    Josh Rojas to 2nd.  Josh Rojas advances to 2nd, on a throwing error by right fielder Seiya Suzuki.",R,L,R,CHC,AZ,B,,,1,0,2022,0.87,0.2,0.4,1.09,,,606466.0,2,4,Top,,,,,543228,,,1.7894448867582264,-123.26197124215382,-3.693396554888947,8.54746174775393,22.65343819963381,-29.64920066368709,3.47,1.63,,,,83.9,2806.0,5.6,663193,573186,543228,643524,666624,621550,592743,664023,542364,673548,54.88,,,,,,,,24,2,Slurve,0,1,1,0,1,0,1,0,Infield shift,Standard,49.0,-0.011,0.044
1712,SV,2022-05-19,85.2,-1.34,5.11,"Stroman, Marcus",572233,573186,,foul,,,,,4.0,Christian Walker flies out to right fielder Seiya Suzuki.,R,R,R,CHC,AZ,S,,,0,0,2022,0.9,-0.05,-0.47,2.15,,,606466.0,1,4,Top,,,,,543228,,,0.24948400963377,-124.30319382580169,-0.6790109271160369,9.435281575757624,20.92372506014173,-32.71198061665694,3.38,1.55,227.0,102.9,14.0,85.1,2543.0,5.7,663193,573186,543228,643524,666624,621550,592743,664023,542364,673548,54.79,,,,,,,,23,1,Slurve,0,1,1,0,1,0,1,0,Standard,Standard,60.0,0.0,-0.048
1722,SV,2022-05-19,83.6,-1.11,5.29,"Stroman, Marcus",656976,573186,,called_strike,,,,,4.0,"Pavin Smith grounds out sharply, third baseman Patrick Wisdom to first baseman Frank Schwindel.",R,L,R,CHC,AZ,S,,,0,1,2022,1.37,0.12,-0.48,2.31,,,,0,4,Top,,,,,543228,,,-1.216432095192926,-121.95213163602872,-0.8034133789082912,14.088703521129885,20.08805867025124,-31.035669905468637,3.36,1.58,,,,83.1,2765.0,5.5,663193,573186,543228,643524,666624,621550,592743,664023,542364,673548,55.04,,,,,,,,21,2,Slurve,0,1,1,0,1,0,1,0,Infield shift,Standard,55.0,0.0,-0.046
1734,SV,2022-05-19,86.7,-1.23,5.19,"Stroman, Marcus",656669,573186,strikeout,called_strike,,,,,6.0,Jordan Luplow called out on strikes.,R,R,R,CHC,AZ,S,2.0,,1,2,2022,0.91,-0.11,0.55,2.27,,,,0,3,Top,,,,,543228,,,2.362146950461893,-126.26180220964643,-0.5620113316380264,9.268906597260866,26.005422531277414,-33.48523958278196,3.28,1.58,,,,85.5,2820.0,5.5,663193,573186,543228,643524,666624,621550,592743,664023,542364,673548,54.99,,,0.0,1.0,0.0,0.0,,13,4,Slurve,0,0,0,0,0,0,0,0,Infield shift,Standard,60.0,0.025,-0.158
1740,SV,2022-05-19,83.7,-1.25,5.27,"Stroman, Marcus",668942,573186,,ball,,,,,13.0,"Josh Rojas grounds out, second baseman Christopher Morel to first baseman Frank Schwindel.",R,L,R,CHC,AZ,B,,,0,0,2022,1.34,-0.13,-0.26,0.69,,,,1,2,Top,,,,,543228,,,-0.3322970942290238,-121.92199381850476,-3.919604570563811,13.516581731057226,21.7603854682652,-32.92986090437647,3.47,1.66,,,,82.9,2863.0,5.5,663193,573186,543228,643524,666624,621550,592743,664023,542364,673548,55.02,,,,,,,,8,1,Slurve,0,0,0,0,0,0,0,0,Standard,Standard,53.0,0.0,0.023
1741,SV,2022-05-19,85.5,-1.19,5.14,"Stroman, Marcus",572233,573186,strikeout,swinging_strike_blocked,,,,,14.0,Christian Walker strikes out swinging.,R,R,R,CHC,AZ,S,2.0,,0,2,2022,1.28,0.06,1.29,0.95,,,,0,2,Top,,,,,543228,,,3.2230060396453584,-124.55029028598165,-3.7038564657124686,12.78765052578701,24.028800181944305,-31.08368828091229,3.38,1.55,,,,84.5,2490.0,5.5,663193,573186,543228,643524,666624,621550,592743,664023,542364,673548,54.98,,,0.0,1.0,0.0,0.0,,7,3,Slurve,0,0,0,0,0,0,0,0,Standard,Standard,52.0,0.023,-0.141
1742,SV,2022-05-19,86.3,-1.2,5.16,"Stroman, Marcus",572233,573186,,swinging_strike,,,,,14.0,Christian Walker strikes out swinging.,R,R,R,CHC,AZ,S,,,0,1,2022,1.25,0.27,1.05,1.85,,,,0,2,Top,,,,,543228,,,2.7879628306563675,-125.72872148044236,-2.2411140454514347,12.727071250878735,24.325532894180096,-29.06551152206917,3.38,1.55,,,,85.5,2817.0,5.6,663193,573186,543228,643524,666624,621550,592743,664023,542364,673548,54.88,,,,,,,,7,2,Slurve,0,0,0,0,0,0,0,0,Standard,Standard,51.0,0.0,-0.046
1759,SV,2022-05-01,86.6,-1.15,5.27,"Stroman, Marcus",457705,573186,,called_strike,,,,,9.0,Andrew McCutchen flies out to right fielder Seiya Suzuki.,R,R,R,MIL,CHC,S,,,0,0,2022,0.99,0.04,0.39,2.03,,,,2,7,Bot,,,,,543228,,,1.641923281648061,-125.98563317793028,-1.5149087829610248,10.013681183296065,29.32579315284452,-31.655203975032947,3.56,1.64,,,,85.1,2763.0,5.7,661216,573186,543228,663845,663611,621550,663538,664023,518792,673548,54.82,,,,,,,,48,1,Slurve,0,2,0,2,2,0,0,2,Infield shift,Standard,53.0,0.0,-0.017
1766,SV,2022-05-01,86.4,-1.1,5.29,"Stroman, Marcus",642715,573186,field_out,hit_into_play,,,,,14.0,"Willy Adames grounds out, shortstop Nico Hoerner to first baseman Alfonso Rivas.",R,R,R,MIL,CHC,X,6.0,ground_ball,1,2,2022,0.9,-0.14,0.89,2.15,,,,0,7,Bot,101.97,153.18,,,543228,,,2.8817416641370537,-125.76339683835452,-0.9510063273998584,8.91421540515638,26.16115935592249,-33.71090017468422,3.55,1.74,17.0,75.0,-6.0,85.4,2668.0,5.7,661216,573186,543228,663845,663611,621550,663538,664023,518792,673548,54.84,0.086,0.077,0.0,1.0,0.0,0.0,2.0,46,4,Slurve,0,2,0,2,2,0,0,2,Standard,Standard,60.0,-0.038,-0.158
1767,SV,2022-05-01,84.7,-1.24,5.2,"Stroman, Marcus",642715,573186,,called_strike,,,,,7.0,"Willy Adames grounds out, shortstop Nico Hoerner to first baseman Alfonso Rivas.",R,R,R,MIL,CHC,S,,,1,1,2022,1.2,0.01,-0.5,1.94,,,,0,7,Bot,,,,,543228,,,-0.658774655604975,-123.38636640554716,-1.2944483298455045,12.391638756093094,25.05304558454935,-32.04207030753763,3.69,1.74,,,,83.7,2693.0,5.6,661216,573186,543228,663845,663611,621550,663538,664023,518792,673548,54.86,,,,,,,,46,3,Slurve,0,2,0,2,2,0,0,2,Standard,Standard,50.0,0.0,-0.054
1769,SV,2022-05-01,85.3,-1.24,5.27,"Stroman, Marcus",642715,573186,,ball,,,,,11.0,"Willy Adames grounds out, shortstop Nico Hoerner to first baseman Alfonso Rivas.",R,R,R,MIL,CHC,B,,,0,0,2022,0.96,0.25,-0.32,3.61,,,,0,7,Bot,,,,,543228,,,0.2327880553840592,-124.26265456935889,1.8051711146589156,9.931474936967874,23.46155184236253,-30.12480315080581,3.46,1.64,,,,84.4,2557.0,5.5,661216,573186,543228,663845,663611,621550,663538,664023,518792,673548,55.02,,,,,,,,46,1,Slurve,0,2,0,2,2,0,0,2,Standard,Standard,54.0,0.0,0.033
1772,SV,2022-05-01,82.7,-1.07,5.24,"Stroman, Marcus",543939,573186,,ball,,,,,13.0,Kolten Wong strikes out swinging.,R,L,R,MIL,CHC,B,,,0,1,2022,1.29,-0.1,-0.71,0.75,,,,2,6,Bot,,,,,543228,,,-1.6548574691242788,-120.42479725123532,-3.5191090555682902,12.852830945202316,23.76338001685334,-32.634363441682375,3.05,1.4,,,,81.5,2610.0,5.5,661216,573186,543228,663845,663611,621550,663538,664023,518792,673548,55.05,,,,,,,,41,2,Slurve,0,2,0,2,2,0,0,2,Infield shift,Standard,48.0,0.0,0.011
1778,SV,2022-05-01,83.9,-1.27,5.25,"Stroman, Marcus",607054,573186,,ball,,,,,13.0,"Jace Peterson grounds out, second baseman Nick Madrigal to first baseman Alfonso Rivas.",R,L,R,MIL,CHC,B,,,1,0,2022,1.36,0.03,-1.29,2.19,,,,1,6,Bot,,,,,543228,,,-2.689536027483179,-122.28024438742422,-0.7913723851573837,14.206085392319634,23.706019258391983,-31.90108566598409,3.19,1.45,,,,82.9,2641.0,5.5,661216,573186,543228,663845,663611,621550,663538,664023,518792,673548,55.02,,,,,,,,40,2,Slurve,0,2,0,2,2,0,0,2,Infield shift,Standard,55.0,0.0,0.044
1781,SV,2022-05-01,83.7,-1.28,5.21,"Stroman, Marcus",621438,573186,,foul,,,,,7.0,"Tyrone Taylor grounds out softly, second baseman Nick Madrigal to first baseman Alfonso Rivas.",R,R,R,MIL,CHC,S,,,3,2,2022,1.51,-0.41,-0.44,1.52,,,,0,6,Bot,,,,,543228,,,-1.0358582742293525,-121.80978588959108,-1.2427703206880174,15.179192615319636,26.14930062650781,-36.17875289981443,3.4,1.64,4.0,86.7,-23.0,82.4,2802.0,5.6,661216,573186,543228,663845,663611,621550,663538,664023,518792,673548,54.86,,,,,,,,39,6,Slurve,0,2,0,2,2,0,0,2,Infield shift,Standard,50.0,0.0,0.0
1782,SV,2022-05-01,84.1,-1.28,5.22,"Stroman, Marcus",621438,573186,,ball,,,,,14.0,"Tyrone Taylor grounds out softly, second baseman Nick Madrigal to first baseman Alfonso Rivas.",R,R,R,MIL,CHC,B,,,2,2,2022,1.23,-0.13,1.0,0.95,,,,0,6,Bot,,,,,543228,,,2.8020780944612094,-122.4442733096194,-3.1940388683621515,11.694998113241208,27.05330963808467,-32.97744496628049,3.51,1.64,,,,82.9,2757.0,5.7,661216,573186,543228,663845,663611,621550,663538,664023,518792,673548,54.75,,,,,,,,39,5,Slurve,0,2,0,2,2,0,0,2,Infield shift,Standard,51.0,0.0,0.103
1784,SV,2022-05-01,85.4,-1.3,5.24,"Stroman, Marcus",621438,573186,,called_strike,,,,,4.0,"Tyrone Taylor grounds out softly, second baseman Nick Madrigal to first baseman Alfonso Rivas.",R,R,R,MIL,CHC,S,,,1,1,2022,1.25,0.04,-0.58,2.37,,,,0,6,Bot,,,,,543228,,,-0.7860025963452935,-124.39922489829029,-0.5659200927941921,13.113550493403071,24.930836412563465,-31.855778274199857,3.52,1.75,,,,84.2,2908.0,5.4,661216,573186,543228,663845,663611,621550,663538,664023,518792,673548,55.05,,,,,,,,39,3,Slurve,0,2,0,2,2,0,0,2,Infield shift,Standard,49.0,0.0,-0.054
1789,SV,2022-05-01,82.8,-1.28,5.34,"Stroman, Marcus",553882,573186,,called_strike,,,,,13.0,Omar Narvaez flies out to left fielder Ian Happ.,R,L,R,MIL,CHC,S,,,1,1,2022,1.06,-0.35,-0.85,2.22,,,,2,5,Bot,,,,,543228,,,-1.0764408564647163,-120.68621725064509,0.0118398660112584,10.56210744896437,23.651067734495165,-35.80308648041692,3.28,1.49,,,,81.6,2748.0,5.4,661216,573186,543228,663845,663611,621550,663538,664023,518792,673548,55.08,,,,,,,,32,3,Slurve,0,1,0,1,1,0,0,1,Infield shift,Standard,53.0,0.0,-0.023
1790,SV,2022-05-01,83.6,-1.15,5.27,"Stroman, Marcus",553882,573186,,ball,,,,,13.0,Omar Narvaez flies out to left fielder Ian Happ.,R,L,R,MIL,CHC,B,,,0,1,2022,1.41,-0.14,-0.42,0.73,,,,2,5,Bot,,,,,543228,,,-1.0944354161448948,-121.8237106705346,-3.729081071593877,14.269131853220577,24.33048551373373,-33.08531646852386,3.33,1.53,,,,82.7,2895.0,5.7,661216,573186,543228,663845,663611,621550,663538,664023,518792,673548,54.85,,,,,,,,32,2,Slurve,0,1,0,1,1,0,0,1,Infield shift,Standard,51.0,0.0,0.011
1792,SV,2022-05-01,84.8,-1.35,5.31,"Stroman, Marcus",592669,573186,strikeout,called_strike,,,,,1.0,Hunter Renfroe called out on strikes.,R,R,R,MIL,CHC,S,2.0,,0,2,2022,1.21,-0.25,-0.41,2.9,,,,1,5,Bot,,,,,543228,,,-0.1991416162514269,-123.49532940005751,1.1682257199564623,12.346589534802474,25.307378674265102,-35.14571203063101,3.41,1.62,,,,84.0,2658.0,5.8,661216,573186,543228,663845,663611,621550,663538,664023,518792,673548,54.73,,,0.0,1.0,0.0,0.0,,31,3,Slurve,0,1,0,1,1,0,0,1,Infield shift,Standard,54.0,-0.024,-0.1
1793,SV,2022-05-01,85.4,-1.22,5.31,"Stroman, Marcus",592669,573186,,swinging_strike,,,,,14.0,Hunter Renfroe called out on strikes.,R,R,R,MIL,CHC,S,,,0,1,2022,1.16,-0.26,1.03,1.2,,,,1,5,Bot,,,,,543228,,,2.9181111061757194,-124.31262365419218,-2.787014870240842,11.384877552533515,26.688268774613725,-34.52969480938176,3.39,1.62,,,,83.9,2754.0,5.5,661216,573186,543228,663845,663611,621550,663538,664023,518792,673548,55.04,,,,,,,,31,2,Slurve,0,1,0,1,1,0,0,1,Infield shift,Standard,55.0,0.0,-0.031
1795,SV,2022-05-01,84.0,-1.3,5.33,"Stroman, Marcus",642133,573186,field_out,hit_into_play,,,,,6.0,Rowdy Tellez grounds out to first baseman Alfonso Rivas.,R,L,R,MIL,CHC,X,3.0,ground_ball,0,0,2022,1.03,-0.05,0.48,2.63,,,,0,5,Bot,146.12,177.58,,,543228,,,2.0710025145698787,-122.4657011598714,0.1813780151913739,9.99178542187168,23.365853810793794,-32.90831270216986,3.64,1.72,3.0,80.3,-37.0,83.3,2841.0,5.6,661216,573186,543228,663845,663611,621550,663538,664023,518792,673548,54.86,0.077,0.071,0.0,1.0,0.0,0.0,2.0,30,1,Slurve,0,1,0,1,1,0,0,1,Infield shift,Standard,53.0,-0.034,-0.221
1797,SV,2022-05-01,83.4,-1.15,5.28,"Stroman, Marcus",592885,573186,field_out,hit_into_play,,,,,8.0,"Christian Yelich grounds out, first baseman Alfonso Rivas to pitcher Marcus Stroman.",R,L,R,MIL,CHC,X,3.0,ground_ball,2,0,2022,1.37,0.16,0.27,1.95,,,,1,4,Bot,158.81,168.43,,,543228,,,0.5659913371979789,-121.55139078564432,-1.5448031227625796,13.476499220690108,23.83702776190025,-30.514444885843982,3.35,1.69,10.0,98.6,-11.0,82.5,2724.0,5.6,661216,573186,543228,663845,663611,621550,663538,664023,518792,673548,54.89,0.246,0.236,0.0,1.0,0.0,0.0,2.0,24,3,Slurve,0,0,0,0,0,0,0,0,Infield shift,Standard,51.0,-0.019,-0.222
1798,SV,2022-05-01,83.4,-1.2,5.27,"Stroman, Marcus",592885,573186,,ball,,,,,14.0,"Christian Yelich grounds out, first baseman Alfonso Rivas to pitcher Marcus Stroman.",R,L,R,MIL,CHC,B,,,1,0,2022,1.47,0.13,0.81,0.83,,,,1,4,Bot,,,,,543228,,,1.7114993233388172,-121.4562392400427,-3.990851266905469,14.23339581812098,24.121290459459104,-30.30679577314068,3.32,1.69,,,,82.2,2807.0,5.5,661216,573186,543228,663845,663611,621550,663538,664023,518792,673548,55.01,,,,,,,,24,2,Slurve,0,0,0,0,0,0,0,0,Infield shift,Standard,52.0,0.0,0.044
1802,SV,2022-05-01,85.2,-1.31,5.29,"Stroman, Marcus",642715,573186,,swinging_strike,,,,,14.0,Willy Adames strikes out on a foul tip.,R,R,R,MIL,CHC,S,,,0,0,2022,1.63,-0.22,1.22,1.1,,,,0,4,Bot,,,,,543228,,,2.6440450070967825,-124.00555593495808,-3.050825564434513,16.20187912870159,25.67665194858167,-34.06277596416854,3.55,1.74,,,,84.3,2866.0,5.8,661216,573186,543228,663845,663611,621550,663538,664023,518792,673548,54.73,,,,,,,,23,1,Slurve,0,0,0,0,0,0,0,0,Standard,Standard,46.0,0.0,-0.034
1804,SV,2022-05-01,82.3,-1.24,5.28,"Stroman, Marcus",543939,573186,,called_strike,,,,,4.0,Kolten Wong lines out to center fielder Jason Heyward.,R,L,R,MIL,CHC,S,,,2,1,2022,1.43,0.14,-0.61,1.98,,621438.0,,2,3,Bot,,,,,543228,,,-1.304242328865865,-119.89013013929522,-1.2366813920200292,14.043393716294547,23.41391695714532,-30.821767911806827,3.02,1.4,,,,81.0,2424.0,5.4,661216,573186,543228,663845,663611,621550,663538,664023,518792,673548,55.11,,,,,,,,19,4,Slurve,0,0,0,0,0,0,0,0,Infield shift,Standard,53.0,0.0,-0.074
1807,SV,2022-05-01,83.8,-1.19,5.27,"Stroman, Marcus",543939,573186,,blocked_ball,,,,,14.0,Kolten Wong lines out to center fielder Jason Heyward.,R,L,R,MIL,CHC,B,,,0,0,2022,1.44,-0.11,1.01,0.78,,621438.0,,2,3,Bot,,,,,543228,,,2.222332187944273,-122.0246525603726,-3.67290432972528,13.770056130249916,26.53573888603244,-32.6955451890997,3.15,1.4,,,,82.5,2633.0,5.6,661216,573186,543228,663845,663611,621550,663538,664023,518792,673548,54.85,,,,,,,,19,1,Slurve,0,0,0,0,0,0,0,0,Infield shift,Standard,50.0,0.0,0.037
1812,SV,2022-05-01,82.6,-1.13,5.23,"Stroman, Marcus",607054,573186,,blocked_ball,,,,,14.0,Jace Peterson strikes out on a foul tip.,R,L,R,MIL,CHC,B,,,0,0,2022,1.39,-0.23,0.24,0.46,,621438.0,,1,3,Bot,,,,,543228,,,0.4028695170112381,-120.2080289672554,-3.806744200689796,13.32978297097347,25.66305639297798,-33.82725054478243,3.25,1.56,,,,81.1,2559.0,5.5,661216,573186,543228,663845,663611,621550,663538,664023,518792,673548,54.99,,,,,,,,18,1,Slurve,0,0,0,0,0,0,0,0,Standard,Standard,48.0,0.0,0.028
1813,SV,2022-05-01,84.1,-1.24,5.29,"Stroman, Marcus",621438,573186,double,hit_into_play,,,,,4.0,Tyrone Taylor doubles (5) on a sharp fly ball to center fielder Jason Heyward.,R,R,R,MIL,CHC,X,8.0,fly_ball,0,1,2022,1.31,-0.2,-0.44,2.29,,,,1,3,Bot,102.92,40.85,,,543228,,,-0.7335135057200787,-122.48327149767452,-0.1663952465837447,13.274278152933256,24.984608032292936,-34.33011902413632,3.4,1.64,394.0,100.4,31.0,83.3,2720.0,5.8,661216,573186,543228,663845,663611,621550,663538,664023,518792,673548,54.71,0.483,0.939,1.25,1.0,1.0,1.0,6.0,17,2,Slurve,0,0,0,0,0,0,0,0,Infield shift,Standard,50.0,0.047,0.444
1816,SV,2022-05-01,80.9,-1.25,5.21,"Stroman, Marcus",553882,573186,,foul,,,,,14.0,Omar Narvaez flies out to left fielder Ian Happ.,R,L,R,MIL,CHC,S,,,3,2,2022,1.23,0.14,0.5,1.38,,,,0,3,Bot,,,,,543228,,,1.560928755280791,-117.83852682930063,-2.1496464308747267,11.144653388442956,22.629094714006783,-30.69811103819158,3.27,1.53,255.0,95.3,19.0,79.8,2589.0,5.5,661216,573186,543228,663845,663611,621550,663538,664023,518792,673548,55.0,,,,,,,,16,7,Slurve,0,0,0,0,0,0,0,0,Infield shift,Standard,54.0,0.0,0.0
1822,SV,2022-05-01,80.6,-1.36,5.32,"Stroman, Marcus",553882,573186,,called_strike,,,,,5.0,Omar Narvaez flies out to left fielder Ian Happ.,R,L,R,MIL,CHC,S,,,0,0,2022,1.45,0.05,0.26,2.51,,,,0,3,Bot,,,,,543228,,,0.8534105355788711,-117.40042097910523,0.297743640693664,13.168689258158617,23.07692038420461,-31.97396615633557,3.39,1.56,,,,79.4,2716.0,5.5,661216,573186,543228,663845,663611,621550,663538,664023,518792,673548,55.0,,,,,,,,16,1,Slurve,0,0,0,0,0,0,0,0,Infield shift,Standard,47.0,0.0,-0.034
1823,SV,2022-05-01,85.9,-1.28,5.24,"Stroman, Marcus",592669,573186,grounded_into_double_play,hit_into_play,,,,,14.0,"Hunter Renfroe grounds into a double play, shortstop Nico Hoerner to second baseman Nick Madrigal to first baseman Alfonso Rivas.   Rowdy Tellez out at 2nd.    Hunter Renfroe out at 1st.",R,R,R,MIL,CHC,X,6.0,ground_ball,0,2,2022,1.28,0.03,0.96,1.95,,,642133.0,1,2,Bot,112.63,157.75,,,543228,,,2.700835020901251,-125.00421405188295,-1.5372595669155449,12.71968495166568,27.42324341646781,-31.73706971282995,3.39,1.62,10.0,92.5,-11.0,84.7,2496.0,5.7,661216,573186,543228,663845,663611,621550,663538,664023,518792,673548,54.81,0.16,0.153,0.0,1.0,0.0,0.0,2.0,12,3,Slurve,0,0,0,0,0,0,0,0,Infield shift,Standard,56.0,-0.053,-0.255
1824,SV,2022-05-01,84.6,-1.25,5.3,"Stroman, Marcus",592669,573186,,called_strike,,,,,5.0,"Hunter Renfroe grounds into a double play, shortstop Nico Hoerner to second baseman Nick Madrigal to first baseman Alfonso Rivas.   Rowdy Tellez out at 2nd.    Hunter Renfroe out at 1st.",R,R,R,MIL,CHC,S,,,0,1,2022,1.5,-0.16,0.11,2.84,,,642133.0,1,2,Bot,,,,,543228,,,0.2057515268789496,-123.225384895543,0.9431075432997592,15.100306780367424,26.44959288975572,-34.23466595956765,3.57,1.62,,,,83.5,2534.0,5.7,661216,573186,543228,663845,663611,621550,663538,664023,518792,673548,54.82,,,,,,,,12,2,Slurve,0,0,0,0,0,0,0,0,Infield shift,Standard,54.0,0.0,-0.068
1832,SV,2022-05-01,83.0,-1.55,5.28,"Stroman, Marcus",642133,573186,,ball,,,,,13.0,Rowdy Tellez walks.,R,L,R,MIL,CHC,B,,,0,0,2022,1.36,0.05,-1.33,2.54,,,,1,2,Bot,,,,,543228,,,-2.1156072996457427,-120.86568699043076,0.089229191763791,13.783768636564377,23.85826282125121,-31.931090097807505,3.65,1.72,,,,81.8,2738.0,5.5,661216,573186,543228,663845,663611,621550,663538,664023,518792,673548,55.01,,,,,,,,11,1,Slurve,0,0,0,0,0,0,0,0,Infield shift,Standard,63.0,0.0,0.023
1833,SV,2022-05-01,85.1,-1.33,5.26,"Stroman, Marcus",457705,573186,field_out,hit_into_play,,,,,9.0,"Andrew McCutchen grounds out, shortstop Nico Hoerner to first baseman Alfonso Rivas.",R,R,R,MIL,CHC,X,6.0,ground_ball,1,2,2022,1.07,-0.35,0.59,1.84,,,,0,2,Bot,105.02,153.69,,,543228,,,2.334950092415164,-124.0274010923717,-1.047778376363912,10.599728267988173,24.89748003215397,-35.7753385351601,3.4,1.64,20.0,81.6,-4.0,83.9,2719.0,5.4,661216,573186,543228,663845,663611,621550,663538,664023,518792,673548,55.08,0.16,0.158,0.0,1.0,0.0,0.0,2.0,10,4,Slurve,0,0,0,0,0,0,0,0,Infield shift,Standard,55.0,-0.023,-0.158
1834,SV,2022-05-01,84.8,-1.29,5.32,"Stroman, Marcus",457705,573186,,called_strike,,,,,6.0,"Andrew McCutchen grounds out, shortstop Nico Hoerner to first baseman Alfonso Rivas.",R,R,R,MIL,CHC,S,,,1,1,2022,1.09,-0.57,0.36,2.33,,,,0,2,Bot,,,,,543228,,,1.6671652902820469,-123.48595480131068,0.4493700217689582,10.845958259991068,24.98091755059901,-38.32071245804199,3.51,1.64,,,,83.7,2720.0,5.6,661216,573186,543228,663845,663611,621550,663538,664023,518792,673548,54.91,,,,,,,,10,3,Slurve,0,0,0,0,0,0,0,0,Infield shift,Standard,57.0,0.0,-0.054
1843,SV,2022-05-01,85.4,-1.41,5.29,"Stroman, Marcus",642715,573186,,foul,,,,,14.0,Willy Adames singles on a line drive to center fielder Jason Heyward.,R,R,R,MIL,CHC,S,,,1,0,2022,1.1,0.27,0.9,2.64,,,,1,1,Bot,,,,,543228,,,3.1882874758081465,-124.31775188675752,-0.4647834109337583,10.685412258371612,26.422577777590508,-29.480711245090237,3.55,1.74,11.0,64.9,-13.0,84.0,2620.0,5.5,661216,573186,543228,663845,663611,621550,663538,664023,518792,673548,55.0,,,,,,,,5,2,Slurve,0,0,0,0,0,0,0,0,Standard,Standard,55.0,0.0,-0.031
1850,SV,2022-04-26,83.6,-1.26,5.21,"Stroman, Marcus",543105,573186,,ball,,,,,13.0,Alex Dickerson lines out to right fielder Seiya Suzuki.,R,L,R,ATL,CHC,B,,,0,1,2022,1.09,0.02,-1.43,1.88,,,,2,6,Bot,,,,,575929,,,-2.4905302333577604,-121.8359685848003,-1.3351086228646245,11.326812173047678,22.532309484104047,-31.908480165039094,3.55,1.6,,,,82.9,2533.0,5.6,661589,573186,575929,643524,663611,621550,663538,664023,641684,673548,54.88,,,,,,,,47,2,Slurve,3,1,3,1,1,3,3,1,Infield shift,Standard,53.0,0.0,0.011
1860,SV,2022-04-26,84.1,-1.21,5.15,"Stroman, Marcus",542303,573186,,ball,,,,,14.0,Marcell Ozuna lines out to center fielder Michael Hermosillo.,R,R,R,ATL,CHC,B,,,0,1,2022,1.22,-0.09,0.88,0.79,,,,0,6,Bot,,,,,575929,,,2.413079745606873,-122.519081969837,-3.5518742700811905,11.914269823645917,23.269971436068708,-32.6311033219091,3.79,1.87,,,,83.6,2783.0,5.8,661589,573186,575929,643524,663611,621550,663538,664023,641684,673548,54.68,,,,,,,,45,2,Slurve,3,1,3,1,1,3,3,1,Infield shift,Standard,54.0,0.0,0.025
1861,SV,2022-04-26,84.4,-1.23,5.26,"Stroman, Marcus",542303,573186,,called_strike,,,,,9.0,Marcell Ozuna lines out to center fielder Michael Hermosillo.,R,R,R,ATL,CHC,S,,,0,0,2022,0.85,0.16,0.5,1.62,,,,0,6,Bot,,,,,575929,,,2.3164542250599185,-123.01971756932012,-2.4740082069897973,8.302389990325004,22.3759585573208,-30.29031753850617,3.67,1.59,,,,84.1,2912.0,5.8,661589,573186,575929,643524,663611,621550,663538,664023,641684,673548,54.68,,,,,,,,45,1,Slurve,3,1,3,1,1,3,3,1,Infield shift,Standard,57.0,0.0,-0.034
1878,SV,2022-04-26,83.0,-1.26,5.17,"Stroman, Marcus",621020,573186,,foul,,,,,14.0,Dansby Swanson singles on a line drive to left fielder Ian Happ.,R,R,R,ATL,CHC,S,,,2,2,2022,1.62,-0.26,0.97,1.44,,,,1,5,Bot,,,,,575929,,,1.9251792383746829,-120.83671314346184,-1.4826181788542256,15.272848827012584,26.972881563486077,-34.563801521811925,3.6,1.66,55.0,70.2,5.0,82.0,2371.0,5.9,661589,573186,575929,643524,663611,621550,663538,664023,641684,673548,54.56,,,,,,,,38,5,Slurve,2,1,2,1,1,2,2,1,Infield shift,Standard,54.0,0.0,0.0
1879,SV,2022-04-26,82.1,-1.21,5.19,"Stroman, Marcus",621020,573186,,called_strike,,,,,7.0,Dansby Swanson singles on a line drive to left fielder Ian Happ.,R,R,R,ATL,CHC,S,,,2,1,2022,1.41,-0.26,-0.62,1.89,,,,1,5,Bot,,,,,575929,,,-1.3724574142974584,-119.47386644191153,-0.3987347969882006,13.669580728758834,25.05246348827701,-34.763068880133105,3.6,1.71,,,,81.1,2266.0,5.8,661589,573186,575929,643524,663611,621550,663538,664023,641684,673548,54.7,,,,,,,,38,4,Slurve,2,1,2,1,1,2,2,1,Infield shift,Standard,53.0,0.0,-0.046
